#lRMS=0.0001856670424 iRMS=2.672614937e-05 0
#    lk   ukf_o9v   uks_o9v        fh       fse        fd         fl
#
 8765.0  0.174052  0.002708  0.174052  0.000000  0.000000  0.000000
 8770.0  0.173720  0.005967  0.173720  0.000000  0.000000  0.000000
 8775.0  0.172094  0.006895  0.172094  0.000000  0.000000  0.000000
 8780.0  0.171407  0.007162  0.171407  0.000000  0.000000  0.000000
 8785.0  0.173491  0.008310  0.173491  0.000000  0.000000  0.000000
 8790.0  0.174114  0.006204  0.174114  0.000000  0.000000  0.000000
 8795.0  0.175925  0.004989  0.175925  0.000000  0.000000  0.000000
 8800.0  0.176131  0.002524  0.176131  0.000000  0.000000  0.000000
 8805.0  0.177771  0.003202  0.177771  0.000000  0.000000  0.000000
 8810.0  0.178166  0.003989  0.178166  0.000000  0.000000  0.000000
 8815.0  0.176389  0.003671  0.176389  0.000000  0.000000  0.000000
 8820.0  0.175244  0.005347  0.175244  0.000000  0.000000  0.000000
 8825.0  0.172481  0.006144  0.172481  0.000000  0.000000  0.000000
 8830.0  0.170322  0.007845  0.170322  0.000000  0.000000  0.000000
 8835.0  0.168269  0.008954  0.168269  0.000000  0.000000  0.000000
 8840.0  0.166892  0.009216  0.166892  0.000000  0.000000  0.000000
 8845.0  0.164711  0.006321  0.164711  0.000000  0.000000  0.000000
 8850.0  0.163300  0.002743  0.163300  0.000000  0.000000  0.000000
 8855.0  0.163631  0.000566  0.163631  0.000000  0.000000  0.000000
 8860.0  0.163950  0.001251  0.163950  0.000000  0.000000  0.000000
 8865.0  0.162362  0.004142  0.162362  0.000000  0.000000  0.000000
 8870.0  0.164468  0.001660  0.164468  0.000000  0.000000  0.000000
 8875.0  0.166124  0.001180  0.166124  0.000000  0.000000  0.000000
 8880.0  0.165427  0.001954  0.165427  0.000000  0.000000  0.000000
 8885.0  0.167251  0.006005  0.167251  0.000000  0.000000  0.000000
 8890.0  0.166339  0.006763  0.166339  0.000000  0.000000  0.000000
 8895.0  0.166067  0.007566  0.166067  0.000000  0.000000  0.000000
 8900.0  0.166513  0.007948  0.166513  0.000000  0.000000  0.000000
 8905.0  0.166938  0.006779  0.166938  0.000000  0.000000  0.000000
 8910.0  0.167977  0.005638  0.167977  0.000000  0.000000  0.000000
 8915.0  0.168384  0.004207  0.168384  0.000000  0.000000  0.000000
 8920.0  0.167244  0.002552  0.167244  0.000000  0.000000  0.000000
 8925.0  0.167654  0.004945  0.167654  0.000000  0.000000  0.000000
 8930.0  0.165298  0.005357  0.165298  0.000000  0.000000  0.000000
 8935.0  0.163371  0.006006  0.163371  0.000000  0.000000  0.000000
 8940.0  0.163565  0.007370  0.163565  0.000000  0.000000  0.000000
 8945.0  0.164475  0.006906  0.164475  0.000000  0.000000  0.000000
 8950.0  0.164330  0.003855  0.164330  0.000000  0.000000  0.000000
 8955.0  0.164660  0.001823  0.164660  0.000000  0.000000  0.000000
 8960.0  0.164974  0.002081  0.164974  0.000000  0.000000  0.000000
 8965.0  0.161626  0.001633  0.161626  0.000000  0.000000  0.000000
 8970.0  0.159167  0.004447  0.159167  0.000000  0.000000  0.000000
 8975.0  0.156599  0.007466  0.156599  0.000000  0.000000  0.000000
 8980.0  0.153500  0.008289  0.153500  0.000000  0.000000  0.000000
 8985.0  0.150612  0.006357  0.150612  0.000000  0.000000  0.000000
 8990.0  0.148396  0.002752  0.148396  0.000000  0.000000  0.000000
 8995.0  0.150899  0.003183  0.150899  0.000000  0.000000  0.000000
 9000.0  0.149754  0.000974  0.149754  0.000000  0.000000  0.000000
 9005.0  0.149959  0.003073  0.149959  0.000000  0.000000  0.000000
 9010.0  0.150193  0.004444  0.150193  0.000000  0.000000  0.000000
 9015.0  0.148422  0.007410  0.148422  0.000000  0.000000  0.000000
 9020.0  0.150559  0.005112  0.150559  0.000000  0.000000  0.000000
 9025.0  0.150791  0.004345  0.150791  0.000000  0.000000  0.000000
 9030.0  0.156867  0.003317  0.156867  0.000000  0.000000  0.000000
 9035.0  0.158598  0.005476  0.158598  0.000000  0.000000  0.000000
 9040.0  0.159559  0.005627  0.159559  0.000000  0.000000  0.000000
 9045.0  0.160934  0.004824  0.160934  0.000000  0.000000  0.000000
 9050.0  0.161859  0.003017  0.161859  0.000000  0.000000  0.000000
 9055.0  0.162712  0.001915  0.162712  0.000000  0.000000  0.000000
 9060.0  0.160713  0.000426  0.160713  0.000000  0.000000  0.000000
 9065.0  0.157329  0.001516  0.157329  0.000000  0.000000  0.000000
 9070.0  0.154123  0.000659  0.154123  0.000000  0.000000  0.000000
 9075.0  0.152847  0.002597  0.152847  0.000000  0.000000  0.000000
 9080.0  0.151932  0.004857  0.151932  0.000000  0.000000  0.000000
 9085.0  0.150898  0.004424  0.150898  0.000000  0.000000  0.000000
 9090.0  0.151097  0.003459  0.151097  0.000000  0.000000  0.000000
 9095.0  0.151759  0.002108  0.151759  0.000000  0.000000  0.000000
 9100.0  0.153470  0.002083  0.153470  0.000000  0.000000  0.000000
 9105.0  0.155002  0.002760  0.155002  0.000000  0.000000  0.000000
 9110.0  0.154861  0.002257  0.154861  0.000000  0.000000  0.000000
 9115.0  0.154628  0.002001  0.154628  0.000000  0.000000  0.000000
 9120.0  0.155497  0.002968  0.155497  0.000000  0.000000  0.000000
 9125.0  0.155653  0.002775  0.155653  0.000000  0.000000  0.000000
 9130.0  0.152615  0.001292  0.152615  0.000000  0.000000  0.000000
 9135.0  0.152248  0.002201  0.152248  0.000000  0.000000  0.000000
 9140.0  0.154293  0.000000  0.154293  0.000000  0.000000  0.000000
 9145.0  0.154363  0.000486  0.154363  0.000000  0.000000  0.000000
 9150.0  0.151737  0.001519  0.151737  0.000000  0.000000  0.000000
 9155.0  0.148959  0.003029  0.148959  0.000000  0.000000  0.000000
 9160.0  0.149773  0.000323  0.149773  0.000000  0.000000  0.000000
 9165.0  0.150278  0.003931  0.150278  0.000000  0.000000  0.000000
 9170.0  0.149136  0.005700  0.149136  0.000000  0.000000  0.000000
 9175.0  0.145441  0.003886  0.145441  0.000000  0.000000  0.000000
 9180.0  0.145987  0.005647  0.145987  0.000000  0.000000  0.000000
 9185.0  0.147233  0.006480  0.147233  0.000000  0.000000  0.000000
 9190.0  0.150070  0.008099  0.150070  0.000000  0.000000  0.000000
 9195.0  0.148896  0.005003  0.148896  0.000000  0.000000  0.000000
 9200.0  0.148180  0.003316  0.148180  0.000000  0.000000  0.000000
 9205.0  0.147938  0.003750  0.147938  0.000000  0.000000  0.000000
 9210.0  0.145196  0.002465  0.145196  0.000000  0.000000  0.000000
 9215.0  0.142338  0.001543  0.142338  0.000000  0.000000  0.000000
 9220.0  0.138642  0.000527  0.138642  0.000000  0.000000  0.000000
 9225.0  0.137217  0.000665  0.137217  0.000000  0.000000  0.000000
 9230.0  0.135270  0.001962  0.135270  0.000000  0.000000  0.000000
 9235.0  0.137860  0.001718  0.137860  0.000000  0.000000  0.000000
 9240.0  0.139337  0.004155  0.139337  0.000000  0.000000  0.000000
 9245.0  0.138868  0.004519  0.138868  0.000000  0.000000  0.000000
 9250.0  0.139221  0.005502  0.139221  0.000000  0.000000  0.000000
 9255.0  0.143556  0.010089  0.143556  0.000000  0.000000  0.000000
 9260.0  0.144514  0.009118  0.144514  0.000000  0.000000  0.000000
 9265.0  0.145596  0.006345  0.145596  0.000000  0.000000  0.000000
 9270.0  0.147255  0.003515  0.147255  0.000000  0.000000  0.000000
 9275.0  0.150952  0.003918  0.150952  0.000000  0.000000  0.000000
 9280.0  0.151327  0.002968  0.151327  0.000000  0.000000  0.000000
 9285.0  0.149545  0.003053  0.149545  0.000000  0.000000  0.000000
 9290.0  0.147892  0.005638  0.147892  0.000000  0.000000  0.000000
 9295.0  0.144266  0.006564  0.144266  0.000000  0.000000  0.000000
 9300.0  0.139718  0.005312  0.139718  0.000000  0.000000  0.000000
 9305.0  0.139188  0.006344  0.139188  0.000000  0.000000  0.000000
 9310.0  0.136696  0.003481  0.136696  0.000000  0.000000  0.000000
 9315.0  0.131684  0.002703  0.131684  0.000000  0.000000  0.000000
 9320.0  0.132901  0.000889  0.132901  0.000000  0.000000  0.000000
 9325.0  0.130578  0.001516  0.130578  0.000000  0.000000  0.000000
 9330.0  0.131990  0.003153  0.131990  0.000000  0.000000  0.000000
 9335.0  0.124868  0.002086  0.124868  0.000000  0.000000  0.000000
 9340.0  0.120347  0.005413  0.120347  0.000000  0.000000  0.000000
 9345.0  0.121008  0.004638  0.121008  0.000000  0.000000  0.000000
 9350.0  0.128194  0.001990  0.128194  0.000000  0.000000  0.000000
 9355.0  0.125310  0.004240  0.125310  0.000000  0.000000  0.000000
 9360.0  0.133107  0.001080  0.133107  0.000000  0.000000  0.000000
 9365.0  0.133146  0.002910  0.133146  0.000000  0.000000  0.000000
 9370.0  0.133656  0.006334  0.133656  0.000000  0.000000  0.000000
 9375.0  0.138244  0.004677  0.138244  0.000000  0.000000  0.000000
 9380.0  0.138345  0.007474  0.138345  0.000000  0.000000  0.000000
 9385.0  0.142978  0.003931  0.142978  0.000000  0.000000  0.000000
 9390.0  0.149342  0.003189  0.149342  0.000000  0.000000  0.000000
 9395.0  0.151265  0.007259  0.151265  0.000000  0.000000  0.000000
 9400.0  0.146931  0.006682  0.146931  0.000000  0.000000  0.000000
 9405.0  0.142753  0.008958  0.142753  0.000000  0.000000  0.000000
 9410.0  0.136347  0.009830  0.136347  0.000000  0.000000  0.000000
 9415.0  0.133856  0.014485  0.133856  0.000000  0.000000  0.000000
 9420.0  0.129190  0.013983  0.129190  0.000000  0.000000  0.000000
 9425.0  0.124257  0.009151  0.124257  0.000000  0.000000  0.000000
 9430.0  0.124013  0.006453  0.124013  0.000000  0.000000  0.000000
 9435.0  0.126629  0.005046  0.126629  0.000000  0.000000  0.000000
 9440.0  0.123487  0.003750  0.123487  0.000000  0.000000  0.000000
 9445.0  0.128221  0.003057  0.128221  0.000000  0.000000  0.000000
 9450.0  0.136588  0.002831  0.136588  0.000000  0.000000  0.000000
 9455.0  0.132509  0.004182  0.132509  0.000000  0.000000  0.000000
 9460.0  0.131067  0.006213  0.131067  0.000000  0.000000  0.000000
 9465.0  0.135667  0.000866  0.135667  0.000000  0.000000  0.000000
 9470.0  0.132081  0.000311  0.132081  0.000000  0.000000  0.000000
 9475.0  0.131949  0.002507  0.131949  0.000000  0.000000  0.000000
 9480.0  0.129505  0.001446  0.129505  0.000000  0.000000  0.000000
 9485.0  0.133673  0.005999  0.133673  0.000000  0.000000  0.000000
 9490.0  0.134725  0.005700  0.134725  0.000000  0.000000  0.000000
 9495.0  0.129329  0.002143  0.129329  0.000000  0.000000  0.000000
 9500.0  0.128296  0.003885  0.128296  0.000000  0.000000  0.000000
 9505.0  0.133663  0.003657  0.133663  0.000000  0.000000  0.000000
 9510.0  0.134387  0.007270  0.134387  0.000000  0.000000  0.000000
 9515.0  0.126200  0.001238  0.126200  0.000000  0.000000  0.000000
 9520.0  0.123549  0.001458  0.123549  0.000000  0.000000  0.000000
 9525.0  0.121631  0.001716  0.121631  0.000000  0.000000  0.000000
 9530.0  0.118332  0.000619  0.118332  0.000000  0.000000  0.000000
 9535.0  0.122159  0.004204  0.122159  0.000000  0.000000  0.000000
 9540.0  0.117010  0.002476  0.117010  0.000000  0.000000  0.000000
 9545.0  0.118020  0.003147  0.118020  0.000000  0.000000  0.000000
 9550.0  0.120844  0.002364  0.120844  0.000000  0.000000  0.000000
 9555.0  0.119386  0.006595  0.119386  0.000000  0.000000  0.000000
 9560.0  0.124569  0.002656  0.124569  0.000000  0.000000  0.000000
 9565.0  0.127350  0.000585  0.127350  0.000000  0.000000  0.000000
 9570.0  0.131608  0.003841  0.131608  0.000000  0.000000  0.000000
 9575.0  0.129825  0.001524  0.129825  0.000000  0.000000  0.000000
 9580.0  0.129078  0.000223  0.129078  0.000000  0.000000  0.000000
 9585.0  0.129917  0.000286  0.129917  0.000000  0.000000  0.000000
 9590.0  0.129750  0.000889  0.129750  0.000000  0.000000  0.000000
 9595.0  0.129869  0.001301  0.129869  0.000000  0.000000  0.000000
 9600.0  0.127250  0.003922  0.127250  0.000000  0.000000  0.000000
 9605.0  0.129395  0.000223  0.129395  0.000000  0.000000  0.000000
 9610.0  0.129883  0.003116  0.129883  0.000000  0.000000  0.000000
 9615.0  0.125889  0.000722  0.125889  0.000000  0.000000  0.000000
 9620.0  0.123793  0.000400  0.123793  0.000000  0.000000  0.000000
 9625.0  0.122097  0.002543  0.122097  0.000000  0.000000  0.000000
 9630.0  0.125510  0.000100  0.125510  0.000000  0.000000  0.000000
 9635.0  0.130678  0.004288  0.130678  0.000000  0.000000  0.000000
 9640.0  0.123938  0.005171  0.123938  0.000000  0.000000  0.000000
 9645.0  0.125219  0.004733  0.125219  0.000000  0.000000  0.000000
 9650.0  0.125116  0.005090  0.125116  0.000000  0.000000  0.000000
 9655.0  0.131156  0.002536  0.131156  0.000000  0.000000  0.000000
 9660.0  0.125904  0.001906  0.125904  0.000000  0.000000  0.000000
 9665.0  0.122762  0.002959  0.122762  0.000000  0.000000  0.000000
 9670.0  0.121883  0.000877  0.121883  0.000000  0.000000  0.000000
 9675.0  0.124377  0.005080  0.124377  0.000000  0.000000  0.000000
 9680.0  0.123500  0.006595  0.123500  0.000000  0.000000  0.000000
 9685.0  0.119707  0.003759  0.119707  0.000000  0.000000  0.000000
 9690.0  0.121075  0.005891  0.121075  0.000000  0.000000  0.000000
 9695.0  0.120747  0.005167  0.120747  0.000000  0.000000  0.000000
 9700.0  0.122421  0.005951  0.122421  0.000000  0.000000  0.000000
 9705.0  0.123420  0.005315  0.123420  0.000000  0.000000  0.000000
 9710.0  0.122223  0.001928  0.122223  0.000000  0.000000  0.000000
 9715.0  0.118083  0.004576  0.118083  0.000000  0.000000  0.000000
 9720.0  0.123849  0.001135  0.123849  0.000000  0.000000  0.000000
 9725.0  0.121528  0.001414  0.121528  0.000000  0.000000  0.000000
 9730.0  0.123192  0.001265  0.123192  0.000000  0.000000  0.000000
 9735.0  0.119076  0.002753  0.119076  0.000000  0.000000  0.000000
 9740.0  0.119751  0.001906  0.119751  0.000000  0.000000  0.000000
 9745.0  0.120820  0.001656  0.120820  0.000000  0.000000  0.000000
 9750.0  0.122050  0.001606  0.122050  0.000000  0.000000  0.000000
 9755.0  0.119777  0.005058  0.119777  0.000000  0.000000  0.000000
 9760.0  0.119942  0.004227  0.119942  0.000000  0.000000  0.000000
 9765.0  0.121226  0.000086  0.121226  0.000000  0.000000  0.000000
 9770.0  0.119395  0.001566  0.119395  0.000000  0.000000  0.000000
 9775.0  0.116264  0.001493  0.116264  0.000000  0.000000  0.000000
 9780.0  0.113748  0.000609  0.113748  0.000000  0.000000  0.000000
 9785.0  0.111839  0.001978  0.111839  0.000000  0.000000  0.000000
 9790.0  0.117743  0.002834  0.117743  0.000000  0.000000  0.000000
 9795.0  0.120455  0.003547  0.120455  0.000000  0.000000  0.000000
 9800.0  0.117256  0.001772  0.117256  0.000000  0.000000  0.000000
 9805.0  0.119882  0.001292  0.119882  0.000000  0.000000  0.000000
 9810.0  0.116877  0.000987  0.116877  0.000000  0.000000  0.000000
 9815.0  0.116169  0.000301  0.116169  0.000000  0.000000  0.000000
 9820.0  0.116745  0.001345  0.116745  0.000000  0.000000  0.000000
 9825.0  0.114142  0.001806  0.114142  0.000000  0.000000  0.000000
 9830.0  0.116852  0.000447  0.116852  0.000000  0.000000  0.000000
 9835.0  0.117466  0.000173  0.117466  0.000000  0.000000  0.000000
 9840.0  0.115863  0.002134  0.115863  0.000000  0.000000  0.000000
 9845.0  0.115726  0.001777  0.115726  0.000000  0.000000  0.000000
 9850.0  0.114678  0.001834  0.114678  0.000000  0.000000  0.000000
 9855.0  0.116396  0.001418  0.116396  0.000000  0.000000  0.000000
 9860.0  0.117107  0.003102  0.117107  0.000000  0.000000  0.000000
 9865.0  0.114929  0.000688  0.114929  0.000000  0.000000  0.000000
 9870.0  0.112779  0.002134  0.112779  0.000000  0.000000  0.000000
 9875.0  0.115458  0.000669  0.115458  0.000000  0.000000  0.000000
 9880.0  0.111722  0.003393  0.111722  0.000000  0.000000  0.000000
 9885.0  0.115487  0.002070  0.115487  0.000000  0.000000  0.000000
 9890.0  0.111379  0.001015  0.111379  0.000000  0.000000  0.000000
 9895.0  0.112776  0.002300  0.112776  0.000000  0.000000  0.000000
 9900.0  0.114079  0.005066  0.114079  0.000000  0.000000  0.000000
 9905.0  0.111718  0.002798  0.111718  0.000000  0.000000  0.000000
 9910.0  0.110904  0.001683  0.110904  0.000000  0.000000  0.000000
 9915.0  0.111130  0.001437  0.111130  0.000000  0.000000  0.000000
 9920.0  0.111044  0.000804  0.111044  0.000000  0.000000  0.000000
 9925.0  0.113412  0.003224  0.113412  0.000000  0.000000  0.000000
 9930.0  0.110320  0.000394  0.110320  0.000000  0.000000  0.000000
 9935.0  0.110220  0.000301  0.110220  0.000000  0.000000  0.000000
 9940.0  0.106491  0.004151  0.106491  0.000000  0.000000  0.000000
 9945.0  0.110058  0.000619  0.110058  0.000000  0.000000  0.000000
 9950.0  0.107771  0.001419  0.107771  0.000000  0.000000  0.000000
 9955.0  0.107095  0.001931  0.107095  0.000000  0.000000  0.000000
 9960.0  0.111378  0.002662  0.111378  0.000000  0.000000  0.000000
 9965.0  0.108505  0.001788  0.108505  0.000000  0.000000  0.000000
 9970.0  0.111322  0.000117  0.111322  0.000000  0.000000  0.000000
 9975.0  0.106010  0.007789  0.106010  0.000000  0.000000  0.000000
 9980.0  0.112711  0.001104  0.112711  0.000000  0.000000  0.000000
 9985.0  0.113279  0.000683  0.113279  0.000000  0.000000  0.000000
 9990.0  0.115336  0.002018  0.115336  0.000000  0.000000  0.000000
 9995.0  0.108018  0.005945  0.108018  0.000000  0.000000  0.000000
10000.0  0.113873  0.001062  0.113873  0.000000  0.000000  0.000000
10005.0  0.110378  0.003188  0.110378  0.000000  0.000000  0.000000
10010.0  0.112801  0.000571  0.112801  0.000000  0.000000  0.000000
10015.0  0.111755  0.001253  0.111755  0.000000  0.000000  0.000000
10020.0  0.113268  0.002403  0.113268  0.000000  0.000000  0.000000
10025.0  0.100607  0.008555  0.100607  0.000000  0.000000  0.000000
10030.0  0.107089  0.003494  0.107089  0.000000  0.000000  0.000000
10035.0  0.099649  0.000790  0.099649  0.000000  0.000000  0.000000
10040.0  0.095828  0.002305  0.095828  0.000000  0.000000  0.000000
10045.0  0.090112  0.008246  0.090112  0.000000  0.000000  0.000000
10050.0  0.097663  0.000609  0.097663  0.000000  0.000000  0.000000
10055.0  0.103776  0.004450  0.103776  0.000000  0.000000  0.000000
10060.0  0.099869  0.002149  0.099869  0.000000  0.000000  0.000000
10065.0  0.100252  0.003193  0.100252  0.000000  0.000000  0.000000
10070.0  0.101291  0.002727  0.101291  0.000000  0.000000  0.000000
10075.0  0.105513  0.002186  0.105513  0.000000  0.000000  0.000000
10080.0  0.105647  0.003164  0.105647  0.000000  0.000000  0.000000
10085.0  0.105553  0.004602  0.105553  0.000000  0.000000  0.000000
10090.0  0.103703  0.004344  0.103703  0.000000  0.000000  0.000000
10095.0  0.097551  0.001023  0.097551  0.000000  0.000000  0.000000
10100.0  0.103978  0.007526  0.103978  0.000000  0.000000  0.000000
10105.0  0.105324  0.009250  0.105324  0.000000  0.000000  0.000000
10110.0  0.099488  0.001879  0.099488  0.000000  0.000000  0.000000
10115.0  0.099061  0.000234  0.099061  0.000000  0.000000  0.000000
10120.0  0.107413  0.008485  0.107413  0.000000  0.000000  0.000000
10125.0  0.103952  0.003106  0.103952  0.000000  0.000000  0.000000
10130.0  0.100140  0.002531  0.100140  0.000000  0.000000  0.000000
10135.0  0.100131  0.003530  0.100131  0.000000  0.000000  0.000000
10140.0  0.103740  0.000000  0.103740  0.000000  0.000000  0.000000
10145.0  0.103952  0.000000  0.103952  0.000000  0.000000  0.000000
10150.0  0.104004  0.000000  0.104004  0.000000  0.000000  0.000000
10155.0  0.104131  0.000000  0.104131  0.000000  0.000000  0.000000
10160.0  0.104566  0.000000  0.104566  0.000000  0.000000  0.000000
10165.0  0.105457  0.000000  0.105457  0.000000  0.000000  0.000000
10170.0  0.106610  0.000000  0.106610  0.000000  0.000000  0.000000
10175.0  0.107743  0.000000  0.107743  0.000000  0.000000  0.000000
10180.0  0.108575  0.000000  0.108575  0.000000  0.000000  0.000000
10185.0  0.108877  0.000000  0.108877  0.000000  0.000000  0.000000
10190.0  0.108631  0.000000  0.108631  0.000000  0.000000  0.000000
10195.0  0.107872  0.000000  0.107872  0.000000  0.000000  0.000000
10200.0  0.106633  0.000000  0.106633  0.000000  0.000000  0.000000
10205.0  0.105010  0.000000  0.105010  0.000000  0.000000  0.000000
10210.0  0.103327  0.000000  0.103327  0.000000  0.000000  0.000000
10215.0  0.101969  0.000000  0.101969  0.000000  0.000000  0.000000
10220.0  0.101323  0.000000  0.101323  0.000000  0.000000  0.000000
10225.0  0.101594  0.000000  0.101594  0.000000  0.000000  0.000000
10230.0  0.102275  0.000000  0.102275  0.000000  0.000000  0.000000
10235.0  0.102681  0.000000  0.102681  0.000000  0.000000  0.000000
10240.0  0.102127  0.000000  0.102127  0.000000  0.000000  0.000000
10245.0  0.100199  0.000000  0.100199  0.000000  0.000000  0.000000
10250.0  0.097565  0.000000  0.097565  0.000000  0.000000  0.000000
10255.0  0.095168  0.000000  0.095168  0.000000  0.000000  0.000000
10260.0  0.093947  0.000000  0.093947  0.000000  0.000000  0.000000
10265.0  0.094533  0.000000  0.094533  0.000000  0.000000  0.000000
10270.0  0.096322  0.000000  0.096322  0.000000  0.000000  0.000000
10275.0  0.098395  0.000000  0.098395  0.000000  0.000000  0.000000
10280.0  0.099839  0.000000  0.099839  0.000000  0.000000  0.000000
10285.0  0.099980  0.000000  0.099980  0.000000  0.000000  0.000000
10290.0  0.099124  0.000000  0.099124  0.000000  0.000000  0.000000
10295.0  0.097822  0.000000  0.097822  0.000000  0.000000  0.000000
10300.0  0.096622  0.000000  0.096622  0.000000  0.000000  0.000000
10305.0  0.097273  0.001504  0.095970  0.098576  0.000000  0.000000
10310.0  0.097147  0.001447  0.095893  0.098400  0.000000  0.000000
10315.0  0.097270  0.001102  0.096315  0.098225  0.000000  0.000000
10320.0  0.097604  0.000514  0.097159  0.098050  0.000000  0.000000
10325.0  0.098085  0.000244  0.098295  0.097875  0.000000  0.000000
10330.0  0.098543  0.000972  0.099385  0.097700  0.000000  0.000000
10335.0  0.098781  0.001449  0.100035  0.097526  0.000000  0.000000
10340.0  0.098602  0.001443  0.099852  0.097353  0.000000  0.000000
10345.0  0.097902  0.000834  0.098624  0.097179  0.000000  0.000000
10350.0  0.096930  0.000086  0.096854  0.097006  0.000000  0.000000
10355.0  0.096028  0.000930  0.095223  0.096833  0.000000  0.000000
10360.0  0.095537  0.001297  0.094414  0.096661  0.000000  0.000000
10365.0  0.095678  0.000936  0.094868  0.096489  0.000000  0.000000
10370.0  0.096189  0.000145  0.096062  0.096317  0.000000  0.000000
10375.0  0.096689  0.000627  0.097232  0.096145  0.000000  0.000000
10380.0  0.096794  0.000946  0.097614  0.095974  0.000000  0.000000
10385.0  0.096245  0.000509  0.096688  0.095803  0.000000  0.000000
10390.0  0.095272  0.000415  0.094912  0.095632  0.000000  0.000000
10395.0  0.094225  0.001428  0.092988  0.095462  0.000000  0.000000
10400.0  0.093455  0.002121  0.091618  0.095292  0.000000  0.000000
10405.0  0.093212  0.002206  0.091301  0.095122  0.000000  0.000000
10410.0  0.093340  0.001862  0.091727  0.094953  0.000000  0.000000
10415.0  0.093582  0.001387  0.092381  0.094784  0.000000  0.000000
10420.0  0.093682  0.001077  0.092750  0.094615  0.000000  0.000000
10425.0  0.093459  0.001140  0.092472  0.094446  0.000000  0.000000
10430.0  0.093040  0.001430  0.091802  0.094278  0.000000  0.000000
10435.0  0.092629  0.001710  0.091147  0.094110  0.000000  0.000000
10440.0  0.092429  0.001747  0.090916  0.093942  0.000000  0.000000
10445.0  0.092598  0.001359  0.091421  0.093775  0.000000  0.000000
10450.0  0.093104  0.000583  0.092599  0.093608  0.000000  0.000000
10455.0  0.093867  0.000491  0.094293  0.093441  0.000000  0.000000
10460.0  0.094810  0.001773  0.096345  0.093275  0.000000  0.000000
10465.0  0.095817  0.003128  0.098526  0.093109  0.000000  0.000000
10470.0  0.096632  0.004260  0.100322  0.092943  0.000000  0.000000
10475.0  0.096962  0.004832  0.101147  0.092777  0.000000  0.000000
10480.0  0.096513  0.004505  0.100414  0.092612  0.000000  0.000000
10485.0  0.095133  0.003102  0.097819  0.092447  0.000000  0.000000
10490.0  0.093232  0.001096  0.094181  0.092282  0.000000  0.000000
10495.0  0.091360  0.000875  0.090602  0.092118  0.000000  0.000000
10500.0  0.090068  0.002178  0.088182  0.091954  0.000000  0.000000
10505.0  0.089742  0.002365  0.087694  0.091790  0.000000  0.000000
10510.0  0.090104  0.001758  0.088581  0.091626  0.000000  0.000000
10515.0  0.090711  0.000869  0.089959  0.091463  0.000000  0.000000
10520.0  0.091122  0.000205  0.090943  0.091300  0.000000  0.000000
10525.0  0.091024  0.000132  0.090910  0.091138  0.000000  0.000000
10530.0  0.090632  0.000397  0.090288  0.090975  0.000000  0.000000
10535.0  0.090291  0.000603  0.089768  0.090813  0.000000  0.000000
10540.0  0.090345  0.000354  0.090039  0.090651  0.000000  0.000000
10545.0  0.091007  0.000599  0.091525  0.090490  0.000000  0.000000
10550.0  0.091951  0.001874  0.093574  0.090329  0.000000  0.000000
10555.0  0.092719  0.002946  0.095270  0.090168  0.000000  0.000000
10560.0  0.092851  0.003283  0.095694  0.090007  0.000000  0.000000
10565.0  0.092048  0.002543  0.094250  0.089847  0.000000  0.000000
10570.0  0.090659  0.001123  0.091632  0.089687  0.000000  0.000000
10575.0  0.089193  0.000384  0.088859  0.089527  0.000000  0.000000
10580.0  0.088156  0.001398  0.086945  0.089367  0.000000  0.000000
10585.0  0.087917  0.001490  0.086626  0.089208  0.000000  0.000000
10590.0  0.088280  0.000889  0.087510  0.089049  0.000000  0.000000
10595.0  0.088907  0.000035  0.088924  0.088891  0.000000  0.000000
10600.0  0.089463  0.000844  0.090193  0.088732  0.000000  0.000000
10605.0  0.089683  0.001280  0.090792  0.088574  0.000000  0.000000
10610.0  0.089597  0.001363  0.090777  0.088416  0.000000  0.000000
10615.0  0.089306  0.001210  0.090353  0.088259  0.000000  0.000000
10620.0  0.088913  0.000936  0.089724  0.088102  0.000000  0.000000
10625.0  0.087945  0.000000  0.000000  0.087945  0.000000  0.000000
10630.0  0.087788  0.000000  0.000000  0.087788  0.000000  0.000000
10635.0  0.087632  0.000000  0.000000  0.087632  0.000000  0.000000
10640.0  0.087475  0.000000  0.000000  0.087475  0.000000  0.000000
10645.0  0.087320  0.000000  0.000000  0.087320  0.000000  0.000000
10650.0  0.087164  0.000000  0.000000  0.087164  0.000000  0.000000
10655.0  0.087009  0.000000  0.000000  0.087009  0.000000  0.000000
10660.0  0.086854  0.000000  0.000000  0.086854  0.000000  0.000000
10665.0  0.086699  0.000000  0.000000  0.086699  0.000000  0.000000
10670.0  0.086545  0.000000  0.000000  0.086545  0.000000  0.000000
10675.0  0.086391  0.000000  0.000000  0.086391  0.000000  0.000000
10680.0  0.086237  0.000000  0.000000  0.086237  0.000000  0.000000
10685.0  0.086083  0.000000  0.000000  0.086083  0.000000  0.000000
10690.0  0.085930  0.000000  0.000000  0.085930  0.000000  0.000000
10695.0  0.085777  0.000000  0.000000  0.085777  0.000000  0.000000
10700.0  0.085624  0.000000  0.000000  0.085624  0.000000  0.000000
10705.0  0.085472  0.000000  0.000000  0.085472  0.000000  0.000000
10710.0  0.085319  0.000000  0.000000  0.085319  0.000000  0.000000
10715.0  0.085167  0.000000  0.000000  0.085167  0.000000  0.000000
