#lRMS=0.003538307967 iRMS=0.0001371480321 0
#    lk   ukf_g8v   uks_g8v        fh       fse        fl         fd
#
 8760.0  0.589621  0.000000  0.589621  0.000000  0.000000  0.000000
 8765.0  0.589139  0.000000  0.589139  0.000000  0.000000  0.000000
 8770.0  0.586758  0.000000  0.586758  0.000000  0.000000  0.000000
 8775.0  0.588341  0.000000  0.588341  0.000000  0.000000  0.000000
 8780.0  0.593609  0.000000  0.593609  0.000000  0.000000  0.000000
 8785.0  0.591015  0.000000  0.591015  0.000000  0.000000  0.000000
 8790.0  0.581516  0.000000  0.581516  0.000000  0.000000  0.000000
 8795.0  0.581119  0.000000  0.581119  0.000000  0.000000  0.000000
 8800.0  0.578074  0.000000  0.578074  0.000000  0.000000  0.000000
 8805.0  0.550507  0.000000  0.550507  0.000000  0.000000  0.000000
 8810.0  0.565322  0.000000  0.565322  0.000000  0.000000  0.000000
 8815.0  0.591179  0.000000  0.591179  0.000000  0.000000  0.000000
 8820.0  0.584898  0.000000  0.584898  0.000000  0.000000  0.000000
 8825.0  0.584259  0.000000  0.584259  0.000000  0.000000  0.000000
 8830.0  0.590779  0.000000  0.590779  0.000000  0.000000  0.000000
 8835.0  0.589170  0.000000  0.589170  0.000000  0.000000  0.000000
 8840.0  0.587232  0.000000  0.587232  0.000000  0.000000  0.000000
 8845.0  0.590553  0.000000  0.590553  0.000000  0.000000  0.000000
 8850.0  0.593380  0.000000  0.593380  0.000000  0.000000  0.000000
 8855.0  0.592920  0.000000  0.592920  0.000000  0.000000  0.000000
 8860.0  0.583212  0.000000  0.583212  0.000000  0.000000  0.000000
 8865.0  0.575746  0.000000  0.575746  0.000000  0.000000  0.000000
 8870.0  0.584491  0.000000  0.584491  0.000000  0.000000  0.000000
 8875.0  0.591379  0.000000  0.591379  0.000000  0.000000  0.000000
 8880.0  0.594018  0.000000  0.594018  0.000000  0.000000  0.000000
 8885.0  0.597940  0.000000  0.597940  0.000000  0.000000  0.000000
 8890.0  0.596259  0.000000  0.596259  0.000000  0.000000  0.000000
 8895.0  0.593870  0.000000  0.593870  0.000000  0.000000  0.000000
 8900.0  0.595751  0.000000  0.595751  0.000000  0.000000  0.000000
 8905.0  0.596745  0.000000  0.596745  0.000000  0.000000  0.000000
 8910.0  0.594343  0.000000  0.594343  0.000000  0.000000  0.000000
 8915.0  0.594982  0.000000  0.594982  0.000000  0.000000  0.000000
 8920.0  0.592199  0.000000  0.592199  0.000000  0.000000  0.000000
 8925.0  0.569196  0.010145  0.569196  0.000000  0.000000  0.000000
 8930.0  0.557585  0.000000  0.557585  0.000000  0.000000  0.000000
 8935.0  0.555631  0.000000  0.555631  0.000000  0.000000  0.000000
 8940.0  0.555297  0.000000  0.555297  0.000000  0.000000  0.000000
 8945.0  0.557210  0.000000  0.557210  0.000000  0.000000  0.000000
 8950.0  0.560347  0.000000  0.560347  0.000000  0.000000  0.000000
 8955.0  0.563277  0.000000  0.563277  0.000000  0.000000  0.000000
 8960.0  0.564567  0.000000  0.564567  0.000000  0.000000  0.000000
 8965.0  0.563183  0.000000  0.563183  0.000000  0.000000  0.000000
 8970.0  0.559689  0.000000  0.559689  0.000000  0.000000  0.000000
 8975.0  0.555048  0.000000  0.555048  0.000000  0.000000  0.000000
 8980.0  0.550224  0.000000  0.550224  0.000000  0.000000  0.000000
 8985.0  0.546084  0.000000  0.546084  0.000000  0.000000  0.000000
 8990.0  0.543110  0.000000  0.543110  0.000000  0.000000  0.000000
 8995.0  0.541689  0.000000  0.541689  0.000000  0.000000  0.000000
 9000.0  0.542209  0.000000  0.542209  0.000000  0.000000  0.000000
 9005.0  0.544887  0.000000  0.544887  0.000000  0.000000  0.000000
 9010.0  0.549275  0.000000  0.549275  0.000000  0.000000  0.000000
 9015.0  0.554755  0.000000  0.554755  0.000000  0.000000  0.000000
 9020.0  0.560708  0.000000  0.560708  0.000000  0.000000  0.000000
 9025.0  0.566524  0.000000  0.566524  0.000000  0.000000  0.000000
 9030.0  0.571613  0.000000  0.571613  0.000000  0.000000  0.000000
 9035.0  0.575392  0.000000  0.575392  0.000000  0.000000  0.000000
 9040.0  0.577278  0.000000  0.577278  0.000000  0.000000  0.000000
 9045.0  0.576797  0.000000  0.576797  0.000000  0.000000  0.000000
 9050.0  0.573918  0.000000  0.573918  0.000000  0.000000  0.000000
 9055.0  0.568718  0.000000  0.568718  0.000000  0.000000  0.000000
 9060.0  0.561275  0.000000  0.561275  0.000000  0.000000  0.000000
 9065.0  0.551985  0.000000  0.551985  0.000000  0.000000  0.000000
 9070.0  0.542521  0.000000  0.542521  0.000000  0.000000  0.000000
 9075.0  0.534873  0.000000  0.534873  0.000000  0.000000  0.000000
 9080.0  0.531032  0.000000  0.531032  0.000000  0.000000  0.000000
 9085.0  0.532269  0.000000  0.532269  0.000000  0.000000  0.000000
 9090.0  0.536982  0.000000  0.536982  0.000000  0.000000  0.000000
 9095.0  0.542847  0.000000  0.542847  0.000000  0.000000  0.000000
 9100.0  0.547544  0.000000  0.547544  0.000000  0.000000  0.000000
 9105.0  0.549289  0.000000  0.549289  0.000000  0.000000  0.000000
 9110.0  0.548455  0.000000  0.548455  0.000000  0.000000  0.000000
 9115.0  0.545958  0.000000  0.545958  0.000000  0.000000  0.000000
 9120.0  0.542709  0.000000  0.542709  0.000000  0.000000  0.000000
 9125.0  0.539423  0.000000  0.539423  0.000000  0.000000  0.000000
 9130.0  0.536007  0.000000  0.536007  0.000000  0.000000  0.000000
 9135.0  0.532173  0.000000  0.532173  0.000000  0.000000  0.000000
 9140.0  0.527629  0.000000  0.527629  0.000000  0.000000  0.000000
 9145.0  0.522329  0.000000  0.522329  0.000000  0.000000  0.000000
 9150.0  0.517209  0.000000  0.517209  0.000000  0.000000  0.000000
 9155.0  0.513451  0.000000  0.513451  0.000000  0.000000  0.000000
 9160.0  0.512235  0.000000  0.512235  0.000000  0.000000  0.000000
 9165.0  0.514277  0.000000  0.514277  0.000000  0.000000  0.000000
 9170.0  0.518427  0.000000  0.518427  0.000000  0.000000  0.000000
 9175.0  0.523070  0.000000  0.523070  0.000000  0.000000  0.000000
 9180.0  0.526590  0.000000  0.526590  0.000000  0.000000  0.000000
 9185.0  0.527835  0.000000  0.527835  0.000000  0.000000  0.000000
 9190.0  0.527502  0.000000  0.527502  0.000000  0.000000  0.000000
 9195.0  0.526750  0.000000  0.526750  0.000000  0.000000  0.000000
 9200.0  0.526739  0.000000  0.526739  0.000000  0.000000  0.000000
 9205.0  0.528236  0.000000  0.528236  0.000000  0.000000  0.000000
 9210.0  0.530439  0.000000  0.530439  0.000000  0.000000  0.000000
 9215.0  0.532153  0.000000  0.532153  0.000000  0.000000  0.000000
 9220.0  0.532184  0.000000  0.532184  0.000000  0.000000  0.000000
 9225.0  0.529702  0.000000  0.529702  0.000000  0.000000  0.000000
 9230.0  0.525331  0.000000  0.525331  0.000000  0.000000  0.000000
 9235.0  0.520063  0.000000  0.520063  0.000000  0.000000  0.000000
 9240.0  0.514885  0.000000  0.514885  0.000000  0.000000  0.000000
 9245.0  0.510640  0.000000  0.510640  0.000000  0.000000  0.000000
 9250.0  0.507585  0.000000  0.507585  0.000000  0.000000  0.000000
 9255.0  0.505827  0.000000  0.505827  0.000000  0.000000  0.000000
 9260.0  0.505475  0.000000  0.505475  0.000000  0.000000  0.000000
 9265.0  0.506352  0.000000  0.506352  0.000000  0.000000  0.000000
 9270.0  0.507129  0.000000  0.507129  0.000000  0.000000  0.000000
 9275.0  0.506192  0.000000  0.506192  0.000000  0.000000  0.000000
 9280.0  0.501927  0.000000  0.501927  0.000000  0.000000  0.000000
 9285.0  0.493336  0.000000  0.493336  0.000000  0.000000  0.000000
 9290.0  0.481880  0.000000  0.481880  0.000000  0.000000  0.000000
 9295.0  0.469637  0.000000  0.469637  0.000000  0.000000  0.000000
 9300.0  0.458684  0.000000  0.458684  0.000000  0.000000  0.000000
 9305.0  0.450888  0.000000  0.450888  0.000000  0.000000  0.000000
 9310.0  0.447274  0.000000  0.447274  0.000000  0.000000  0.000000
 9315.0  0.448656  0.000000  0.448656  0.000000  0.000000  0.000000
 9320.0  0.455848  0.000000  0.455848  0.000000  0.000000  0.000000
 9325.0  0.468731  0.000000  0.468731  0.000000  0.000000  0.000000
 9330.0  0.483449  0.000000  0.483449  0.000000  0.000000  0.000000
 9335.0  0.495217  0.000000  0.495217  0.000000  0.000000  0.000000
 9340.0  0.499246  0.000000  0.499246  0.000000  0.000000  0.000000
 9345.0  0.492530  0.000000  0.492530  0.000000  0.000000  0.000000
 9350.0  0.479194  0.000000  0.479194  0.000000  0.000000  0.000000
 9355.0  0.465143  0.000000  0.465143  0.000000  0.000000  0.000000
 9360.0  0.456283  0.000000  0.456283  0.000000  0.000000  0.000000
 9365.0  0.457043  0.000000  0.457043  0.000000  0.000000  0.000000
 9370.0  0.465951  0.000000  0.465951  0.000000  0.000000  0.000000
 9375.0  0.480056  0.000000  0.480056  0.000000  0.000000  0.000000
 9380.0  0.496411  0.000000  0.496411  0.000000  0.000000  0.000000
 9385.0  0.512143  0.000000  0.512143  0.000000  0.000000  0.000000
 9390.0  0.524687  0.000000  0.524687  0.000000  0.000000  0.000000
 9395.0  0.531557  0.000000  0.531557  0.000000  0.000000  0.000000
 9400.0  0.530265  0.000000  0.530265  0.000000  0.000000  0.000000
 9405.0  0.519343  0.000000  0.519343  0.000000  0.000000  0.000000
 9410.0  0.501390  0.000000  0.501390  0.000000  0.000000  0.000000
 9415.0  0.480026  0.000000  0.480026  0.000000  0.000000  0.000000
 9420.0  0.458868  0.000000  0.458868  0.000000  0.000000  0.000000
 9425.0  0.441125  0.000000  0.441125  0.000000  0.000000  0.000000
 9430.0  0.428360  0.000000  0.428360  0.000000  0.000000  0.000000
 9435.0  0.421724  0.000000  0.421724  0.000000  0.000000  0.000000
 9440.0  0.422370  0.000000  0.422370  0.000000  0.000000  0.000000
 9445.0  0.430647  0.000000  0.430647  0.000000  0.000000  0.000000
 9450.0  0.443699  0.000000  0.443699  0.000000  0.000000  0.000000
 9455.0  0.457865  0.000000  0.457865  0.000000  0.000000  0.000000
 9460.0  0.469486  0.000000  0.469486  0.000000  0.000000  0.000000
 9465.0  0.475786  0.000000  0.475786  0.000000  0.000000  0.000000
 9470.0  0.477522  0.000000  0.477522  0.000000  0.000000  0.000000
 9475.0  0.476336  0.000000  0.476336  0.000000  0.000000  0.000000
 9480.0  0.473868  0.000000  0.473868  0.000000  0.000000  0.000000
 9485.0  0.471602  0.000000  0.471602  0.000000  0.000000  0.000000
 9490.0  0.470391  0.000000  0.470391  0.000000  0.000000  0.000000
 9495.0  0.470932  0.000000  0.470932  0.000000  0.000000  0.000000
 9500.0  0.473920  0.000000  0.473920  0.000000  0.000000  0.000000
 9505.0  0.479707  0.000000  0.479707  0.000000  0.000000  0.000000
 9510.0  0.487270  0.000000  0.487270  0.000000  0.000000  0.000000
 9515.0  0.495242  0.000000  0.495242  0.000000  0.000000  0.000000
 9520.0  0.502255  0.000000  0.502255  0.000000  0.000000  0.000000
 9525.0  0.507088  0.000000  0.507088  0.000000  0.000000  0.000000
 9530.0  0.509108  0.000000  0.509108  0.000000  0.000000  0.000000
 9535.0  0.507825  0.000000  0.507825  0.000000  0.000000  0.000000
 9540.0  0.502753  0.000000  0.502753  0.000000  0.000000  0.000000
 9545.0  0.493888  0.000000  0.493888  0.000000  0.000000  0.000000
 9550.0  0.483159  0.000000  0.483159  0.000000  0.000000  0.000000
 9555.0  0.472981  0.000000  0.472981  0.000000  0.000000  0.000000
 9560.0  0.465767  0.000000  0.465767  0.000000  0.000000  0.000000
 9565.0  0.463269  0.000000  0.463269  0.000000  0.000000  0.000000
 9570.0  0.464580  0.000000  0.464580  0.000000  0.000000  0.000000
 9575.0  0.468131  0.000000  0.468131  0.000000  0.000000  0.000000
 9580.0  0.472354  0.000000  0.472354  0.000000  0.000000  0.000000
 9585.0  0.475951  0.000000  0.475951  0.000000  0.000000  0.000000
 9590.0  0.478721  0.000000  0.478721  0.000000  0.000000  0.000000
 9595.0  0.480736  0.000000  0.480736  0.000000  0.000000  0.000000
 9600.0  0.482065  0.000000  0.482065  0.000000  0.000000  0.000000
 9605.0  0.482733  0.000000  0.482733  0.000000  0.000000  0.000000
 9610.0  0.482572  0.000000  0.482572  0.000000  0.000000  0.000000
 9615.0  0.481366  0.000000  0.481366  0.000000  0.000000  0.000000
 9620.0  0.478898  0.000000  0.478898  0.000000  0.000000  0.000000
 9625.0  0.475222  0.000000  0.475222  0.000000  0.000000  0.000000
 9630.0  0.471473  0.000000  0.471473  0.000000  0.000000  0.000000
 9635.0  0.469052  0.000000  0.469052  0.000000  0.000000  0.000000
 9640.0  0.469363  0.000000  0.469363  0.000000  0.000000  0.000000
 9645.0  0.473269  0.000000  0.473269  0.000000  0.000000  0.000000
 9650.0  0.479473  0.000000  0.479473  0.000000  0.000000  0.000000
 9655.0  0.486139  0.000000  0.486139  0.000000  0.000000  0.000000
 9660.0  0.491429  0.000000  0.491429  0.000000  0.000000  0.000000
 9665.0  0.493955  0.000000  0.493955  0.000000  0.000000  0.000000
 9670.0  0.494132  0.000000  0.494132  0.000000  0.000000  0.000000
 9675.0  0.492820  0.000000  0.492820  0.000000  0.000000  0.000000
 9680.0  0.490881  0.000000  0.490881  0.000000  0.000000  0.000000
 9685.0  0.489037  0.000000  0.489037  0.000000  0.000000  0.000000
 9690.0  0.487443  0.000000  0.487443  0.000000  0.000000  0.000000
 9695.0  0.486116  0.000000  0.486116  0.000000  0.000000  0.000000
 9700.0  0.485070  0.000000  0.485070  0.000000  0.000000  0.000000
 9705.0  0.484279  0.000000  0.484279  0.000000  0.000000  0.000000
 9710.0  0.483545  0.000000  0.483545  0.000000  0.000000  0.000000
 9715.0  0.482630  0.000000  0.482630  0.000000  0.000000  0.000000
 9720.0  0.481294  0.000000  0.481294  0.000000  0.000000  0.000000
 9725.0  0.479425  0.000000  0.479425  0.000000  0.000000  0.000000
 9730.0  0.477422  0.000000  0.477422  0.000000  0.000000  0.000000
 9735.0  0.475811  0.000000  0.475811  0.000000  0.000000  0.000000
 9740.0  0.475118  0.000000  0.475118  0.000000  0.000000  0.000000
 9745.0  0.475634  0.000000  0.475634  0.000000  0.000000  0.000000
 9750.0  0.476721  0.000000  0.476721  0.000000  0.000000  0.000000
 9755.0  0.477503  0.000000  0.477503  0.000000  0.000000  0.000000
 9760.0  0.477107  0.000000  0.477107  0.000000  0.000000  0.000000
 9765.0  0.474958  0.000000  0.474958  0.000000  0.000000  0.000000
 9770.0  0.471678  0.000000  0.471678  0.000000  0.000000  0.000000
 9775.0  0.468189  0.000000  0.468189  0.000000  0.000000  0.000000
 9780.0  0.465412  0.000000  0.465412  0.000000  0.000000  0.000000
 9785.0  0.464005  0.000000  0.464005  0.000000  0.000000  0.000000
 9790.0  0.463568  0.000000  0.463568  0.000000  0.000000  0.000000
 9795.0  0.463442  0.000000  0.463442  0.000000  0.000000  0.000000
 9800.0  0.462965  0.000000  0.462965  0.000000  0.000000  0.000000
 9805.0  0.461709  0.000000  0.461709  0.000000  0.000000  0.000000
 9810.0  0.460176  0.000000  0.460176  0.000000  0.000000  0.000000
 9815.0  0.459104  0.000000  0.459104  0.000000  0.000000  0.000000
 9820.0  0.459230  0.000000  0.459230  0.000000  0.000000  0.000000
 9825.0  0.460983  0.000000  0.460983  0.000000  0.000000  0.000000
 9830.0  0.463563  0.000000  0.463563  0.000000  0.000000  0.000000
 9835.0  0.465861  0.000000  0.465861  0.000000  0.000000  0.000000
 9840.0  0.466770  0.000000  0.466770  0.000000  0.000000  0.000000
 9845.0  0.465524  0.000000  0.465524  0.000000  0.000000  0.000000
 9850.0  0.462717  0.000000  0.462717  0.000000  0.000000  0.000000
 9855.0  0.459285  0.000000  0.459285  0.000000  0.000000  0.000000
 9860.0  0.456164  0.000000  0.456164  0.000000  0.000000  0.000000
 9865.0  0.454169  0.000000  0.454169  0.000000  0.000000  0.000000
 9870.0  0.453627  0.000000  0.453627  0.000000  0.000000  0.000000
 9875.0  0.454744  0.000000  0.454744  0.000000  0.000000  0.000000
 9880.0  0.457728  0.000000  0.457728  0.000000  0.000000  0.000000
 9885.0  0.462520  0.000000  0.462520  0.000000  0.000000  0.000000
 9890.0  0.467998  0.000000  0.467998  0.000000  0.000000  0.000000
 9895.0  0.472776  0.000000  0.472776  0.000000  0.000000  0.000000
 9900.0  0.475469  0.000000  0.475469  0.000000  0.000000  0.000000
 9905.0  0.475099  0.000000  0.475099  0.000000  0.000000  0.000000
 9910.0  0.472329  0.000000  0.472329  0.000000  0.000000  0.000000
 9915.0  0.468228  0.000000  0.468228  0.000000  0.000000  0.000000
 9920.0  0.463868  0.000000  0.463868  0.000000  0.000000  0.000000
 9925.0  0.460171  0.000000  0.460171  0.000000  0.000000  0.000000
 9930.0  0.457465  0.000000  0.457465  0.000000  0.000000  0.000000
 9935.0  0.455928  0.000000  0.455928  0.000000  0.000000  0.000000
 9940.0  0.455740  0.000000  0.455740  0.000000  0.000000  0.000000
 9945.0  0.456904  0.000000  0.456904  0.000000  0.000000  0.000000
 9950.0  0.458728  0.000000  0.458728  0.000000  0.000000  0.000000
 9955.0  0.460346  0.000000  0.460346  0.000000  0.000000  0.000000
 9960.0  0.460889  0.000000  0.460889  0.000000  0.000000  0.000000
 9965.0  0.459858  0.000000  0.459858  0.000000  0.000000  0.000000
 9970.0  0.458216  0.000000  0.458216  0.000000  0.000000  0.000000
 9975.0  0.457295  0.000000  0.457295  0.000000  0.000000  0.000000
 9980.0  0.458426  0.000000  0.458426  0.000000  0.000000  0.000000
 9985.0  0.462400  0.000000  0.462400  0.000000  0.000000  0.000000
 9990.0  0.467859  0.000000  0.467859  0.000000  0.000000  0.000000
 9995.0  0.472903  0.000000  0.472903  0.000000  0.000000  0.000000
10000.0  0.475635  0.000000  0.475635  0.000000  0.000000  0.000000
10005.0  0.474724  0.000000  0.474724  0.000000  0.000000  0.000000
10010.0  0.471107  0.000000  0.471107  0.000000  0.000000  0.000000
10015.0  0.466288  0.000000  0.466288  0.000000  0.000000  0.000000
10020.0  0.461772  0.000000  0.461772  0.000000  0.000000  0.000000
10025.0  0.458758  0.000000  0.458758  0.000000  0.000000  0.000000
10030.0  0.457219  0.000000  0.457219  0.000000  0.000000  0.000000
10035.0  0.456825  0.000000  0.456825  0.000000  0.000000  0.000000
10040.0  0.457244  0.000000  0.457244  0.000000  0.000000  0.000000
10045.0  0.458156  0.000000  0.458156  0.000000  0.000000  0.000000
10050.0  0.459281  0.000000  0.459281  0.000000  0.000000  0.000000
10055.0  0.460351  0.000000  0.460351  0.000000  0.000000  0.000000
10060.0  0.461097  0.000000  0.461097  0.000000  0.000000  0.000000
10065.0  0.461336  0.000000  0.461336  0.000000  0.000000  0.000000
10070.0  0.461232  0.000000  0.461232  0.000000  0.000000  0.000000
10075.0  0.461031  0.000000  0.461031  0.000000  0.000000  0.000000
10080.0  0.460985  0.000000  0.460985  0.000000  0.000000  0.000000
10085.0  0.461214  0.000000  0.461214  0.000000  0.000000  0.000000
10090.0  0.461344  0.000000  0.461344  0.000000  0.000000  0.000000
10095.0  0.460872  0.000000  0.460872  0.000000  0.000000  0.000000
10100.0  0.459295  0.000000  0.459295  0.000000  0.000000  0.000000
10105.0  0.456349  0.000000  0.456349  0.000000  0.000000  0.000000
10110.0  0.452717  0.000000  0.452717  0.000000  0.000000  0.000000
10115.0  0.449319  0.000000  0.449319  0.000000  0.000000  0.000000
10120.0  0.447075  0.000000  0.447075  0.000000  0.000000  0.000000
10125.0  0.446576  0.000000  0.446576  0.000000  0.000000  0.000000
10130.0  0.447105  0.000000  0.447105  0.000000  0.000000  0.000000
10135.0  0.447614  0.000000  0.447614  0.000000  0.000000  0.000000
10140.0  0.447056  0.000000  0.447056  0.000000  0.000000  0.000000
10145.0  0.444745  0.000000  0.444745  0.000000  0.000000  0.000000
10150.0  0.441430  0.000000  0.441430  0.000000  0.000000  0.000000
10155.0  0.438218  0.000000  0.438218  0.000000  0.000000  0.000000
10160.0  0.436218  0.000000  0.436218  0.000000  0.000000  0.000000
10165.0  0.436186  0.000000  0.436186  0.000000  0.000000  0.000000
10170.0  0.437466  0.000000  0.437466  0.000000  0.000000  0.000000
10175.0  0.439051  0.000000  0.439051  0.000000  0.000000  0.000000
10180.0  0.439934  0.000000  0.439934  0.000000  0.000000  0.000000
10185.0  0.439425  0.000000  0.439425  0.000000  0.000000  0.000000
10190.0  0.438110  0.000000  0.438110  0.000000  0.000000  0.000000
10195.0  0.436890  0.000000  0.436890  0.000000  0.000000  0.000000
10200.0  0.436669  0.000000  0.436669  0.000000  0.000000  0.000000
10205.0  0.438024  0.000000  0.438024  0.000000  0.000000  0.000000
10210.0  0.440229  0.000000  0.440229  0.000000  0.000000  0.000000
10215.0  0.442235  0.000000  0.442235  0.000000  0.000000  0.000000
10220.0  0.442989  0.000000  0.442989  0.000000  0.000000  0.000000
10225.0  0.441790  0.000000  0.441790  0.000000  0.000000  0.000000
10230.0  0.439337  0.000000  0.439337  0.000000  0.000000  0.000000
10235.0  0.436675  0.000000  0.436675  0.000000  0.000000  0.000000
10240.0  0.434851  0.000000  0.434851  0.000000  0.000000  0.000000
10245.0  0.434607  0.000000  0.434607  0.000000  0.000000  0.000000
10250.0  0.435459  0.000000  0.435459  0.000000  0.000000  0.000000
10255.0  0.436616  0.000000  0.436616  0.000000  0.000000  0.000000
10260.0  0.437288  0.000000  0.437288  0.000000  0.000000  0.000000
10265.0  0.436864  0.000000  0.436864  0.000000  0.000000  0.000000
10270.0  0.435442  0.000000  0.435442  0.000000  0.000000  0.000000
10275.0  0.433302  0.000000  0.433302  0.000000  0.000000  0.000000
10280.0  0.430720  0.000000  0.430720  0.000000  0.000000  0.000000
10285.0  0.428001  0.000000  0.428001  0.000000  0.000000  0.000000
10290.0  0.425554  0.000000  0.425554  0.000000  0.000000  0.000000
10295.0  0.423815  0.000000  0.423815  0.000000  0.000000  0.000000
10300.0  0.423219  0.000000  0.423219  0.000000  0.000000  0.000000
10305.0  0.429697  0.006522  0.424049  0.435346  0.000000  0.000000
10310.0  0.430439  0.005162  0.425968  0.434910  0.000000  0.000000
10315.0  0.431481  0.003458  0.428487  0.434475  0.000000  0.000000
10320.0  0.432578  0.001691  0.431115  0.434041  0.000000  0.000000
10325.0  0.433490  0.000141  0.433373  0.433607  0.000000  0.000000
10330.0  0.434002  0.000946  0.434831  0.433173  0.000000  0.000000
10335.0  0.433904  0.001337  0.435068  0.432740  0.000000  0.000000
10340.0  0.432986  0.000785  0.433664  0.432308  0.000000  0.000000
10345.0  0.431186  0.000797  0.430496  0.431875  0.000000  0.000000
10350.0  0.429038  0.002776  0.426632  0.431444  0.000000  0.000000
10355.0  0.427225  0.004374  0.423437  0.431012  0.000000  0.000000
10360.0  0.426429  0.004792  0.422276  0.430581  0.000000  0.000000
10365.0  0.427107  0.003513  0.424064  0.430151  0.000000  0.000000
10370.0  0.428817  0.001045  0.427914  0.429720  0.000000  0.000000
10375.0  0.430889  0.001843  0.432488  0.429291  0.000000  0.000000
10380.0  0.432656  0.004383  0.436451  0.428861  0.000000  0.000000
10385.0  0.433568  0.005928  0.438704  0.428433  0.000000  0.000000
10390.0  0.433560  0.006416  0.439116  0.428004  0.000000  0.000000
10395.0  0.432686  0.005898  0.437795  0.427576  0.000000  0.000000
10400.0  0.430999  0.004446  0.434850  0.427148  0.000000  0.000000
10405.0  0.428664  0.002242  0.430607  0.426721  0.000000  0.000000
10410.0  0.426285  0.000000  0.426276  0.426295  0.000000  0.000000
10415.0  0.424576  0.001492  0.423284  0.425868  0.000000  0.000000
10420.0  0.424250  0.001374  0.423057  0.425442  0.000000  0.000000
10425.0  0.425696  0.000785  0.426375  0.425017  0.000000  0.000000
10430.0  0.428002  0.003937  0.431413  0.424592  0.000000  0.000000
10435.0  0.429934  0.006659  0.435701  0.424167  0.000000  0.000000
10440.0  0.430254  0.007518  0.436765  0.423743  0.000000  0.000000
10445.0  0.428136  0.005560  0.432953  0.423319  0.000000  0.000000
10450.0  0.424389  0.001721  0.425883  0.422896  0.000000  0.000000
10455.0  0.420233  0.002591  0.417993  0.422473  0.000000  0.000000
10460.0  0.416887  0.005962  0.411723  0.422050  0.000000  0.000000
10465.0  0.415289  0.007319  0.408950  0.421628  0.000000  0.000000
10470.0  0.415262  0.006866  0.409317  0.421206  0.000000  0.000000
10475.0  0.416345  0.005129  0.411905  0.420785  0.000000  0.000000
10480.0  0.418081  0.002629  0.415798  0.420364  0.000000  0.000000
10485.0  0.420035  0.000141  0.420127  0.419944  0.000000  0.000000
10490.0  0.421875  0.002711  0.424226  0.419524  0.000000  0.000000
10495.0  0.423290  0.004834  0.427476  0.419104  0.000000  0.000000
10500.0  0.423972  0.006105  0.429260  0.418685  0.000000  0.000000
10505.0  0.423735  0.006315  0.429203  0.418266  0.000000  0.000000
10510.0  0.422875  0.005803  0.427903  0.417848  0.000000  0.000000
10515.0  0.421816  0.005063  0.426203  0.417430  0.000000  0.000000
10520.0  0.420978  0.004580  0.424944  0.417012  0.000000  0.000000
10525.0  0.420640  0.004671  0.424684  0.416595  0.000000  0.000000
10530.0  0.420510  0.004999  0.424841  0.416179  0.000000  0.000000
10535.0  0.420156  0.005072  0.424549  0.415762  0.000000  0.000000
10540.0  0.419145  0.004388  0.422943  0.415347  0.000000  0.000000
10545.0  0.417227  0.002652  0.419523  0.414931  0.000000  0.000000
10550.0  0.414886  0.000399  0.415255  0.414516  0.000000  0.000000
10555.0  0.412787  0.001512  0.411472  0.414102  0.000000  0.000000
10560.0  0.411597  0.002413  0.409506  0.413687  0.000000  0.000000
10565.0  0.411771  0.001732  0.410268  0.413274  0.000000  0.000000
10570.0  0.412921  0.000000  0.412982  0.412860  0.000000  0.000000
10575.0  0.414448  0.002308  0.416449  0.412447  0.000000  0.000000
10580.0  0.415754  0.004294  0.419473  0.412035  0.000000  0.000000
10585.0  0.416372  0.005481  0.421121  0.411623  0.000000  0.000000
10590.0  0.416370  0.005957  0.421528  0.411211  0.000000  0.000000
10595.0  0.415947  0.005944  0.421095  0.410800  0.000000  0.000000
10600.0  0.415306  0.005677  0.420223  0.410389  0.000000  0.000000
10605.0  0.414613  0.005353  0.419248  0.409979  0.000000  0.000000
10610.0  0.413906  0.005009  0.418244  0.409569  0.000000  0.000000
10615.0  0.413190  0.004649  0.417220  0.409159  0.000000  0.000000
10620.0  0.412469  0.004294  0.416188  0.408750  0.000000  0.000000
10625.0  0.408341  0.000000  0.000000  0.408341  0.000000  0.000000
10630.0  0.407933  0.000000  0.000000  0.407933  0.000000  0.000000
10635.0  0.407525  0.000000  0.000000  0.407525  0.000000  0.000000
10640.0  0.407118  0.000000  0.000000  0.407118  0.000000  0.000000
10645.0  0.406710  0.000000  0.000000  0.406710  0.000000  0.000000
10650.0  0.406304  0.000000  0.000000  0.406304  0.000000  0.000000
10655.0  0.405898  0.000000  0.000000  0.405898  0.000000  0.000000
10660.0  0.405492  0.000000  0.000000  0.405492  0.000000  0.000000
10665.0  0.405086  0.000000  0.000000  0.405086  0.000000  0.000000
10670.0  0.404681  0.000000  0.000000  0.404681  0.000000  0.000000
10675.0  0.404277  0.000000  0.000000  0.404277  0.000000  0.000000
10680.0  0.403873  0.000000  0.000000  0.403873  0.000000  0.000000
10685.0  0.403469  0.000000  0.000000  0.403469  0.000000  0.000000
10690.0  0.403065  0.000000  0.000000  0.403065  0.000000  0.000000
10695.0  0.402662  0.000000  0.000000  0.402662  0.000000  0.000000
10700.0  0.402260  0.000000  0.000000  0.402260  0.000000  0.000000
10705.0  0.401858  0.000000  0.000000  0.401858  0.000000  0.000000
10710.0  0.401456  0.000000  0.000000  0.401456  0.000000  0.000000
